X,Y,RSS1,RSS2,RSS3,RSS4
25.39999999999994,4.60000000000009,-79.79155269813431,-67.62888128044014,-73.5433604555048,-82.69330596237222
25.59999999999994,4.400000000000091,-80.5900552661366,-71.45179566973039,-76.2015485216273,-85.44809539293959
25.79999999999994,4.200000000000092,-76.41568084303738,-64.30256412493783,-67.88684949797168,-79.2304359585436
25.99999999999994,4.000000000000092,-84.37172060473459,-70.28444495559086,-71.70255886795073,-85.14361624105331
26.19999999999994,3.800000000000093,-80.04056758422138,-70.97979916674424,-74.23107428548175,-80.77002666918128
26.399999999999938,3.600000000000094,-79.94452029665209,-65.9108940848775,-66.99469921164447,-77.63196314409582
26.599999999999937,3.4000000000000945,-83.40454433308452,-69.39866495056721,-70.3144045203286,-79.05038863370315
26.799999999999937,3.200000000000095,-83.64493052625595,-70.66737308143392,-73.41448667622952,-80.24959133895779
26.999999999999936,3.000000000000096,-83.42981019824957,-69.48112111535902,-72.05908299504956,-80.99369994205756
27.199999999999935,2.8000000000000966,-77.14568497224961,-66.22638281630242,-69.63470146810138,-79.66921341872137
27.399999999999935,2.6000000000000973,-79.52829024687345,-65.63886654133987,-66.87708424980075,-76.01186451303847
27.599999999999934,2.400000000000098,-75.38563866037013,-66.52655869633168,-69.59425113533462,-75.82966320217817
27.799999999999933,2.2000000000000988,-79.11276670817738,-71.28447034383427,-73.18124619199207,-82.51764331445239
27.999999999999932,2.0000000000000995,-80.75046069607113,-68.95336314560122,-69.67886372638661,-79.11658848296524
28.199999999999932,1.8000000000001002,-76.82859706166192,-70.06308967253509,-66.61698862031612,-76.15637246760328
28.39999999999993,1.600000000000101,-78.4489241159661,-65.71537513392009,-67.09737808697972,-78.73874089709511
28.59999999999993,1.4000000000001016,-75.82419899983711,-67.12295432081682,-70.33279864232533,-79.07644822592547
28.79999999999993,1.2000000000001023,-75.97852390317203,-65.30990781162433,-65.34736233943018,-78.19359395401837
28.99999999999993,1.000000000000103,-81.11148217065265,-67.47579806365391,-72.34066288965778,-79.2897587329492
29.19999999999993,0.8000000000001037,-79.18947903857608,-66.58701013534937,-65.27911641512924,-78.33134510324066
29.399999999999928,0.6000000000001044,-83.61827033635095,-77.04928037280332,-74.5684901660639,-83.72410619631813
29.599999999999927,0.40000000000010516,-82.4240310039626,-71.88876491194297,-70.23497105427042,-80.49421425242848
29.799999999999926,0.20000000000010587,-78.24971422959845,-69.74839880063959,-69.9215248069527,-77.28461975871278
