X,Y,RSS1,RSS2,RSS3,RSS4
30,-1.9999999999998863,-80.32764795954284,-69.52169572483056,-68.78775362972421,-83.98066972722849
30,-2.199999999999889,-78.68143638891017,-72.93835939986006,-71.03043107556543,-82.29981231015554
30,-2.399999999999885,-74.21626888652901,-66.5355058476303,-66.45342131661111,-75.80001380104976
30,-2.5999999999998806,-79.26399059366652,-70.6449869908478,-66.38856044388737,-79.8131206853351
30,-2.7999999999998835,-75.48907323833507,-66.9312812245523,-64.50031092040722,-77.00360603389984
30,-2.9999999999998863,-82.48163026957162,-75.98450855307313,-68.37877670916039,-82.96158463726904
30,-3.199999999999882,-79.1462841063968,-68.7092978415842,-65.92857051555261,-81.5916802544564
30,-3.399999999999878,-81.42223418699702,-72.04485486780437,-64.08888182982697,-80.83309366203959
30,-3.5999999999998806,-73.00045884311521,-63.68216419883101,-61.55067879444239,-77.37680452844364
30,-3.7999999999998835,-75.83301820689948,-71.57329210035918,-66.26601110364646,-76.17487432068263
30,-3.999999999999879,-78.39987338360785,-69.1982057116869,-62.714829168629386,-76.707265476957
30,-4.199999999999875,-78.16247131418348,-74.01835791052375,-70.35856897225995,-79.43542626912168
30,-4.399999999999878,-86.97972185952099,-74.89266439942527,-71.05612914521154,-85.21826788684493
30,-4.599999999999881,-75.69360174603766,-68.6631076534697,-67.64947490307688,-79.89776838307223
30,-4.799999999999876,-74.62300358253668,-70.64858593916611,-63.45748705444423,-75.79282169078198
30,-4.999999999999872,-83.8427965410588,-73.92397399729258,-70.55502267261582,-79.97829830372969
30,-5.199999999999875,-77.82713018120675,-71.96342686915062,-69.41621891043545,-79.92834910066469
30,-5.399999999999878,-75.96142849211202,-69.15237394040757,-59.42648703237797,-73.02839938718938
30,-5.5999999999998735,-83.83054401503297,-73.07567306551753,-69.17066652687062,-80.86330301824957
30,-5.799999999999869,-82.76810798615288,-71.0669607122915,-65.9823752383951,-83.76669254082465
30,-5.999999999999872,-81.24519351844724,-72.5973151454877,-71.33267253821914,-82.20964237568724
30,-6.199999999999875,-79.36079524771196,-69.76573607451499,-63.3205389588268,-79.29114846332322
30,-6.399999999999871,-79.36043714398235,-69.81775246648166,-62.191483993254465,-76.25673607524305
30,-6.599999999999866,-80.1117551484094,-73.62100518465661,-65.81312871937382,-81.97404245074974
30,-6.799999999999869,-77.21872130356883,-67.77947112032082,-64.78942991707159,-78.04704092714002
30,-6.999999999999872,-84.42892494850966,-75.04074438931661,-69.86796124960463,-80.22332213464477
30,-7.199999999999868,-83.22346449414049,-74.88592810889446,-68.5298050246993,-83.98398577170713
30,-7.399999999999864,-79.87494592872922,-72.58763290463459,-66.04755068513924,-80.60163911037391
30,-7.599999999999866,-79.49221466964372,-73.25470876357167,-63.53002664493648,-78.18512884792818
30,-7.799999999999869,-83.52928703170629,-73.34117650389719,-68.43123174142262,-85.18847257513542
30,-7.999999999999865,-78.46413985354499,-70.3250174026233,-60.22912484460628,-78.08964840248652
30,-8.19999999999986,-77.79637538211338,-68.7058380813811,-65.4232897239281,-79.38825984460928
30,-8.399999999999864,-77.98753319009623,-69.9451824250717,-60.475246947088415,-75.54584773756568
30,-8.599999999999866,-78.98717099224898,-70.99261239941937,-67.33453467695043,-77.51197105508318
30,-8.799999999999862,-82.44431359873991,-75.49715700549613,-67.65015760453916,-79.9356558617885
30,-8.999999999999858,-77.27850448367388,-72.37836384939808,-63.34163849626419,-79.73644688162302
30,-9.19999999999986,-82.0591687644976,-73.20566212277404,-67.97838115101096,-81.48377047713984
30,-9.399999999999864,-81.22844316134707,-73.42119256326848,-63.00250033610315,-80.61976460874294
30,-9.59999999999986,-78.80061675892215,-76.03924821746382,-65.4282625246582,-78.1587195964535
30,-9.799999999999855,-79.97483276411565,-75.25897619955134,-66.4547876274972,-80.29977987743098
30,-9.999999999999858,-81.96009208413885,-77.28938127047223,-67.29105254427903,-81.25194758399032
30,-10.19999999999986,-83.20864243177567,-72.58271494416293,-64.38928024041535,-77.46747164874824
30,-10.399999999999856,-83.54458347582178,-75.96308063896103,-67.5735448677404,-77.77045295495452
30,-10.599999999999852,-82.02157484050643,-77.48414167797036,-65.89747973264592,-79.21455233580565
30,-10.799999999999855,-77.85574568779762,-70.362030872287,-60.57718684548833,-76.01590015664263
30,-10.999999999999858,-76.30728918610976,-71.85694499060547,-59.87283135468591,-76.43469078355085
30,-11.199999999999854,-76.51075311773796,-69.10343536753034,-56.91893211772248,-75.60547319068696
30,-11.39999999999985,-79.6733334944846,-73.30870152005916,-61.92265527840667,-78.73544457579816
30,-11.599999999999852,-79.04029554923434,-74.7180121399939,-61.12923521801829,-79.06987135169004
30,-11.799999999999855,-80.70765126840826,-74.42738262721167,-62.6346520451375,-80.70476667857378
30,-11.99999999999985,-85.91360938180443,-73.67502508030321,-62.67708154052,-82.87834045379995
30,-12.199999999999847,-74.48251066513423,-71.28528359988836,-60.080830412170684,-75.41493461428844
30,-12.39999999999985,-81.20526349891658,-76.04906984827166,-61.63677180411013,-81.10545869531622
30,-12.599999999999852,-83.91684002228011,-77.80135920398843,-67.17984139720208,-82.78488598421357
30,-12.799999999999848,-74.13848738321204,-68.06340201278063,-55.23124860338392,-72.97446477050715
30,-12.999999999999844,-78.233667766224,-73.19866361597339,-61.15441653405893,-77.03765837348048
30,-13.199999999999847,-78.45334202240187,-73.45810798121913,-60.2002655673864,-78.2254287721184
30,-13.39999999999985,-81.5379958193974,-75.5822238531685,-60.109239431779564,-78.27826275499413
30,-13.599999999999845,-82.49377727426706,-75.57716238697301,-63.88744276824585,-78.20230955300342
30,-13.79999999999984,-74.3711121706363,-71.49335236609852,-55.585256272755274,-75.04799605642484
30,-13.999999999999844,-80.83194377220002,-75.99274001646079,-57.86457643032917,-76.47726662831653
30,-14.199999999999847,-82.7767102162276,-72.97576640055144,-60.62579282417148,-75.39056049791792
30,-14.399999999999842,-80.24211746883834,-73.47914037332099,-59.905561001231554,-75.8245847158223
30,-14.599999999999838,-83.20500636640898,-78.47970562418097,-59.680669418149826,-77.75618119528205
30,-14.79999999999984,-78.48732317422231,-73.7994112362339,-55.77300989824665,-79.00729727075527
30,-14.999999999999844,-79.90383064773361,-76.2530227481091,-58.99728858444286,-78.39269675907086
30,-15.19999999999984,-85.22771912767816,-77.61373324962719,-64.12663691879939,-81.68557105443517
30,-15.399999999999835,-82.6251289595331,-75.04768580180735,-65.32713393860449,-80.05206154779358
30,-15.599999999999838,-82.84634859895903,-72.30517154284264,-59.34900424999212,-77.2424577321724
30,-15.79999999999984,-74.27206172490793,-68.76687680173062,-53.57286500007395,-75.63744431568765
30,-15.999999999999837,-77.45636011644373,-75.98689597560562,-59.55273860285844,-74.79111409826714
30,-16.199999999999832,-85.24975532574548,-78.81574320324317,-63.139064250575785,-81.55397964455595
30,-16.399999999999835,-85.03613537524622,-75.63730906268974,-62.71565443742546,-81.30992998095805
30,-16.599999999999838,-85.19240546963711,-78.8285012837476,-61.65933548544206,-81.43587130754406
30,-16.799999999999834,-81.10399674077061,-74.77475349334908,-57.355456089372424,-75.31723574285884
30,-16.99999999999983,-78.87480761842012,-74.57996658677764,-54.90782847225882,-77.05792269458607
30,-17.199999999999832,-77.3524045068426,-76.0917094046827,-54.163928830277015,-74.50549953601694
30,-17.399999999999835,-85.10708622661168,-78.8802831753559,-58.69396152474518,-80.2302660477899
30,-17.59999999999983,-84.42725231812679,-75.23408981867442,-61.786227115986186,-80.52062272130723
30,-17.799999999999827,-81.65320173699423,-74.49343064190786,-60.78092076732143,-77.71686945402487
30,-17.99999999999983,-77.01597643167726,-69.88934991778547,-52.90897550745521,-74.0500491270115
30,-18.199999999999832,-85.16932602360613,-78.07559956501542,-56.82402656905379,-79.17391228496918
30,-18.399999999999828,-76.4301305900697,-72.36906193157746,-52.84283380117004,-78.4053399190359
30,-18.599999999999824,-81.84669629654073,-79.81804542744153,-61.01357689917404,-77.79263909902348
30,-18.799999999999827,-83.20904917426382,-72.21257830254152,-56.12614874465807,-80.12583675091844
30,-18.99999999999983,-86.21599335467101,-79.25146688156907,-60.87921316310228,-84.10373789121218
30,-19.199999999999825,-77.38693933268426,-71.45412382764734,-52.79203266709919,-74.24575389011865
30,-19.39999999999982,-83.68156597221497,-72.78023014819439,-52.82412989363531,-77.51156447699054
30,-19.599999999999824,-82.33614328169078,-73.46605797080731,-56.21160975781189,-78.13744051576357
30,-19.799999999999827,-79.49044095448588,-77.65137908404286,-56.09406731170096,-77.2631525453058
30,-19.999999999999822,-84.01010832286966,-76.20184489171015,-56.336966949922164,-77.75435073328612
30,-20.199999999999818,-82.43014172322071,-74.65245377842196,-54.47510895167569,-82.14603224130951
30,-20.39999999999982,-84.60120624965253,-79.85387286355186,-57.35895032722136,-79.2888629784653
30,-20.599999999999824,-80.71252660781792,-75.99532885536367,-51.17749467008007,-77.37206845505534
30,-20.79999999999982,-78.96257186821676,-76.2752928046384,-52.128975802230265,-75.59411853582671
30,-20.999999999999815,-77.72839619695884,-73.0708208357505,-48.5901972763655,-76.33206817066113
30,-21.199999999999818,-81.72921092242488,-78.10112621363652,-54.280103077612644,-81.30512946116366
30,-21.39999999999982,-81.04272247341665,-76.44391728224736,-53.27611404170722,-80.59100959874208
30,-21.599999999999817,-83.95137118202828,-76.38163626771626,-51.860364961237934,-76.47214966740873
30,-21.799999999999812,-84.37149298348207,-77.83062097848598,-53.948864386983516,-82.8648863435484
30,-21.999999999999815,-82.3761287161986,-76.86391410566526,-54.6143017980889,-78.84226119592202
30,-22.199999999999818,-78.228298628347,-77.74453772986004,-49.11931971264055,-78.66729519215194
30,-22.399999999999814,-84.33575498925859,-80.88024593286337,-57.871263596118,-80.74774131007206
30,-22.59999999999981,-79.55328030460589,-73.12582301310582,-51.72447701818887,-73.93838275284514
30,-22.799999999999812,-81.54062847591885,-76.1410246454383,-49.33823934082832,-77.89897410841864
30,-22.999999999999815,-81.77523923322163,-79.4032923140308,-55.18947619776894,-79.10695578210284
30,-23.19999999999981,-82.95404950691598,-73.60956468451324,-49.97456634888702,-80.25926536839718
30,-23.399999999999807,-81.03788010547092,-76.72066428191833,-45.65372317659431,-79.31672432862466
30,-23.59999999999981,-80.12092542391505,-75.8307871994224,-50.320478428659634,-75.37352769937034
30,-23.799999999999812,-87.06809715676921,-77.80484681152262,-49.839019034183,-84.29458780536213
30,-23.999999999999808,-79.68941903883113,-72.4528685150621,-45.018573836086,-74.88992900020513
30,-24.199999999999804,-87.41048082928278,-83.20044371357335,-49.28385823358613,-82.58514165044052
30,-24.399999999999807,-85.72994961524333,-77.5462411210637,-49.132574535266365,-79.87889343905191
30,-24.59999999999981,-77.73669740927313,-75.5791343597477,-42.65252665295924,-75.86005696292428
30,-24.799999999999805,-80.62775826080275,-76.4961590717007,-46.039561923022816,-78.72566684422996
30,-24.9999999999998,-87.82621475749933,-79.72039942044633,-48.7154393811456,-83.89880623175394
30,-25.199999999999804,-86.9267767711144,-77.84656683702136,-47.27338664167744,-81.97418554670205
30,-25.399999999999807,-79.40816806418727,-77.3533866268931,-42.19046008953573,-78.43052908936707
30,-25.599999999999802,-86.65277281595255,-82.6232444960769,-46.847159258879934,-79.6502215650006
30,-25.799999999999798,-82.52272290656751,-78.51827383557048,-44.103474677654354,-78.49539536800675
30,-25.9999999999998,-74.14942613554099,-71.16988393998632,-38.088367275240415,-71.09745880033937
30,-26.199999999999804,-80.58879511567052,-75.63398890168892,-40.85493629047806,-77.51232496540938
30,-26.3999999999998,-83.15115788900096,-75.2209182269504,-38.71025289276908,-78.05032238401557
30,-26.599999999999795,-86.19458671143832,-81.28874562075839,-48.00859064347312,-82.06952377893285
30,-26.799999999999798,-83.92901068242844,-80.04740161668512,-40.95541097290585,-81.77985870456675
30,-26.9999999999998,-78.59477362497881,-73.73723145709734,-37.785754309958556,-74.42167142695382
30,-27.199999999999797,-86.74510844405842,-81.91146945174077,-39.046492324118475,-82.54819528214153
30,-27.399999999999793,-85.69297127758647,-79.88307312891074,-42.042860986718175,-80.47238682715928
30,-27.599999999999795,-88.2429039404504,-81.45658567964932,-43.569906716177876,-82.99878828402088
30,-27.799999999999798,-82.18931529844329,-79.42641733185893,-38.41017903203574,-77.9218089136482
30,-27.999999999999794,-79.79277517767513,-78.05313925988723,-32.809170029954664,-77.50201892527112
30,-28.19999999999979,-80.61120740158515,-73.89467662171027,-30.305229370659116,-77.29734251343017
30,-28.399999999999793,-83.37141121606138,-78.6778299842203,-32.59910493478843,-77.034579283089
30,-28.599999999999795,-81.19513088033072,-80.52434491428151,-30.7768095581058,-77.8354738405191
30,-28.79999999999979,-79.38898451633172,-73.740840828266,-21.09409702754451,-71.00664464266929
30,-28.999999999999787,-91.69787436256988,-82.07222124606972,-34.21997562884756,-85.2929942510203
30,-29.19999999999979,-82.71190568158606,-76.10859269873917,-21.62414115825662,-76.28462823905402
30,-29.399999999999793,-81.64439202076933,-78.06326998944007,-18.312292681644667,-77.19486045306964
30,-29.59999999999979,-85.48739369244863,-77.92831467370263,-18.873666681489148,-80.01575149228064
30,-29.799999999999784,-81.87236138514109,-77.33517867082102,-12.012355843102322,-80.37875232007056
30.0,-30,-80.80862919548933,-75.29319729593985,5.557604964592658,-77.29319729593985
29.8,-30,-74.77949376957156,-72.285884704501,-2.9194882275242904,-72.2423110552515
29.6,-30,-83.65256669709845,-76.18092449693043,-16.038839686133592,-77.09348767835247
29.400000000000002,-30,-83.43903755700526,-81.98950598930556,-25.106938217876767,-82.85791552567603
29.200000000000003,-30,-84.68063992658026,-84.25336248404818,-29.592875403247746,-83.07732694373338
29.000000000000004,-30,-83.73855351252078,-77.33367340097118,-25.260654778795885,-78.11290039602065
28.800000000000004,-30,-81.65913720034655,-82.2767973266841,-27.364249711557203,-79.01099351228085
28.600000000000005,-30,-79.66971043172427,-76.31005339191262,-30.25138910949751,-76.99892446567509
28.400000000000006,-30,-81.1603174649921,-77.8234855320197,-28.3880111837175,-75.46673623315104
28.200000000000006,-30,-80.05002775738004,-73.73616286922503,-28.74404972645249,-75.33349697750518
28.000000000000007,-30,-83.52152202661352,-79.23076577420949,-31.537916878891707,-76.78188610882566
27.800000000000008,-30,-82.86816159450254,-77.60065520970743,-37.089025328093776,-80.10526362791819
27.60000000000001,-30,-79.16099451623114,-75.9168788598016,-35.4879972919575,-79.37467625543009
27.40000000000001,-30,-82.61754319431886,-79.39695874389164,-40.96743290344949,-77.80764504564316
27.20000000000001,-30,-85.93519406376008,-76.73828090184315,-40.23657794381916,-81.10155507144246
27.00000000000001,-30,-78.90027763593082,-79.72717543790583,-37.091258320909674,-79.04273546804939
26.80000000000001,-30,-81.00150021109859,-79.85234823323687,-39.027900501575125,-78.11989114535528
26.600000000000012,-30,-81.76954755997878,-75.64448462747328,-39.583551492012745,-74.86370646929886
26.400000000000013,-30,-77.91896360075106,-72.81812809576567,-38.47805860451843,-70.98872393870056
26.200000000000014,-30,-84.5560429070459,-76.47957275678473,-45.82218408185272,-77.60123669306432
26.000000000000014,-30,-75.24692715289544,-68.1949598176938,-32.18586829259417,-70.26738495734081
25.800000000000015,-30,-88.75061584993203,-84.72328831137126,-48.33136762101822,-82.74616677893505
25.600000000000016,-30,-85.96849326365445,-77.96594201270248,-44.162879706581194,-77.93896494377883
25.400000000000016,-30,-82.80957867305501,-78.83193969823479,-46.59187069840286,-75.75479723576085
25.200000000000017,-30,-78.22296131974785,-76.27037009533548,-41.569571190310306,-77.14275138565485
25.000000000000018,-30,-85.79725260311845,-81.86984407737303,-47.68647722676415,-78.69143726606546
24.80000000000002,-30,-86.94652789987921,-82.04443648330638,-54.358331562098726,-82.81492871077718
24.60000000000002,-30,-86.4611840980542,-84.58454365170532,-52.37701334173978,-81.3036210485288
24.40000000000002,-30,-77.60644605923926,-71.75538988304783,-45.0090709792618,-73.42273756505968
24.20000000000002,-30,-82.05835491149541,-75.23301573265313,-47.93173231579827,-73.848317795786
24.00000000000002,-30,-87.28137574267062,-82.48188570404457,-49.610530539924994,-78.04482521890161
23.800000000000022,-30,-77.75022531297247,-75.97671596156535,-42.52114719038582,-71.48697496772591
23.600000000000023,-30,-79.47601920707721,-71.72862148253249,-46.67557221182135,-71.1858809825846
23.400000000000023,-30,-84.13857651532348,-81.41742073847719,-53.754419586446424,-76.82136069177093
23.200000000000024,-30,-81.7187753685455,-80.02399123002667,-49.7392922105161,-80.37429054614279
23.000000000000025,-30,-80.66422239563157,-78.99593894451274,-50.07845936017847,-76.29227547644076
22.800000000000026,-30,-83.08752343007906,-79.44586906257884,-53.88513429498814,-74.68791959959854
22.600000000000026,-30,-78.92507885120592,-78.31018129944515,-49.0962755647885,-73.49762155970588
22.400000000000027,-30,-76.89502525166678,-75.30701157248022,-49.430533858525806,-70.4395161952716
22.200000000000028,-30,-82.41333042846215,-81.85232699226705,-52.30435151275532,-76.92956952997521
22.00000000000003,-30,-85.51196607477253,-78.97809855449593,-55.75013915666247,-75.99975146423922
21.80000000000003,-30,-81.57870491207409,-82.0720982721404,-53.15607631557516,-78.03783290707803
21.60000000000003,-30,-80.01428725982802,-78.53506574520844,-53.92328103903732,-76.44455234551603
21.40000000000003,-30,-86.19562845863302,-77.74391558395843,-53.429020026923254,-79.59682326746375
21.20000000000003,-30,-82.38016833371982,-74.95608687245858,-48.93106048890724,-73.7520836249315
21.000000000000032,-30,-86.15441839450837,-80.75809036821062,-54.01621947391469,-77.49684303330005
20.800000000000033,-30,-80.24634051344653,-78.87788718105645,-53.41274444745971,-73.5590614498682
20.600000000000033,-30,-84.19727102333765,-84.85681287057504,-60.662239085599495,-82.48007327088342
20.400000000000034,-30,-81.82300885310867,-75.51066558192143,-51.58075293067718,-75.07567546700803
20.200000000000035,-30,-79.10993166930523,-77.825822187394,-54.1548988977599,-74.3322437245065
20.000000000000036,-30,-78.44481688107379,-71.18905929149021,-48.771675508125995,-68.6365534499143
19.800000000000036,-30,-80.5320450716722,-79.3047566624921,-56.135671428887,-71.69298320122923
19.600000000000037,-30,-85.39605078549482,-82.19734801956758,-62.27151726161565,-78.52596547461138
19.400000000000038,-30,-81.60894514831196,-81.43894365308749,-60.75150906973201,-75.70760932429141
19.20000000000004,-30,-86.37793291827225,-78.23674747570661,-58.783026252686895,-75.44511741323535
19.00000000000004,-30,-85.63381539013018,-81.52155992667133,-58.29703519856117,-79.66928891702828
18.80000000000004,-30,-83.34979496785569,-79.26658254451029,-54.26689453824966,-76.35332409613342
18.60000000000004,-30,-79.51089738391501,-81.45684018639771,-57.67777798654806,-73.48224651481584
18.40000000000004,-30,-79.91043960873513,-76.8856489377013,-56.323142819835226,-73.84937095024294
18.200000000000042,-30,-79.18885929021754,-76.19344555158052,-56.84355983566494,-75.09513283162686
18.000000000000043,-30,-82.92197847257411,-81.95605116790834,-58.81497754835181,-76.79535195868236
17.800000000000043,-30,-76.42098264831121,-77.4846503653418,-52.548701678638146,-72.26121155322487
17.600000000000044,-30,-81.2813988134282,-79.37476921660861,-56.64037361128733,-76.08823631397586
17.400000000000045,-30,-77.73261933015465,-77.8557991513328,-56.319494628287906,-69.50581627889889
17.200000000000045,-30,-85.05127460024896,-85.20436962942327,-63.86279892368314,-78.7905794980891
17.000000000000046,-30,-79.94018056567808,-77.12329564184398,-53.973201419516535,-71.64533953403563
16.800000000000047,-30,-80.04175453705228,-77.25499353914046,-59.29321388565385,-75.71251128963078
16.600000000000048,-30,-79.4147903511913,-75.65825618909821,-58.881720366996014,-75.05088616530182
16.40000000000005,-30,-80.5485080437058,-81.82230264941758,-62.2280271058848,-79.14968173114934
16.20000000000005,-30,-78.41374795893438,-78.71797227774482,-60.303056883764455,-73.9797358364321
16.00000000000005,-30,-78.16181564278568,-77.49656962460907,-57.25819412920016,-70.6923515019476
15.80000000000005,-30,-84.13013234180082,-80.4955149325805,-59.43093561696662,-75.62494741862353
15.600000000000051,-30,-83.68592114505822,-81.08203027827159,-63.18857679609112,-74.14474408894189
15.400000000000052,-30,-82.5839398617052,-79.01087244996567,-61.2859448407764,-74.00649670397951
15.200000000000053,-30,-79.77719477501711,-80.23504670177411,-61.676112566138144,-75.16320889696618
15.000000000000053,-30,-82.2464283466758,-81.73529445801302,-62.33988628338486,-78.59562044705132
14.800000000000054,-30,-81.83589084181541,-74.35586493834835,-60.121577565839544,-75.14797890382704
14.600000000000055,-30,-83.71507591753185,-82.2662507464049,-60.19073896927249,-72.98977517530389
14.400000000000055,-30,-84.43802227854664,-82.02048952553056,-62.10146581093966,-75.67504518302934
14.200000000000056,-30,-80.49866301552721,-79.11251329721749,-62.34774562347089,-77.69771919985108
14.000000000000057,-30,-84.06204923235212,-81.7073720884686,-62.09468189048108,-79.22284547661293
13.800000000000058,-30,-84.27592360595864,-79.95280749174715,-62.490067708077426,-77.39816380142092
13.600000000000058,-30,-80.02211856090972,-75.73065083964603,-59.41578405488832,-68.1055036736157
13.400000000000059,-30,-81.39595436895162,-80.13622130454831,-63.9671979813336,-74.44018240272275
13.20000000000006,-30,-79.8404446118406,-81.6125313615571,-61.587368156824944,-77.8452105706579
13.00000000000006,-30,-81.60455384274726,-80.4085444500037,-61.52530261058199,-77.56954969249668
12.800000000000061,-30,-85.41261892215485,-80.24859630944991,-65.50538014232654,-78.33753355172348
12.600000000000062,-30,-84.89091010285779,-82.75895606479119,-65.15391147777956,-75.77542928456614
12.400000000000063,-30,-78.00159974742657,-75.90179494382619,-62.43310805261997,-74.84540609678169
12.200000000000063,-30,-75.42334341641859,-74.35576736557279,-60.02166316345486,-69.22611635117278
12.000000000000064,-30,-84.99000785448362,-82.95473892647914,-62.75348001319903,-74.75142355298246
11.800000000000065,-30,-76.03300313578819,-79.03011854595366,-61.96000391251727,-73.75273449459166
11.600000000000065,-30,-82.20999706509942,-78.23957286755508,-64.29893673388318,-73.88771365585902
11.400000000000066,-30,-83.33726360818072,-81.39937468949425,-60.58658539210263,-73.97263163375534
11.200000000000067,-30,-89.69839845482463,-87.7931185277736,-69.10657745480897,-83.29108070461706
11.000000000000068,-30,-79.15961921058928,-80.28702080803035,-64.72516137916529,-69.70927501508505
10.800000000000068,-30,-79.0668282961243,-77.22698276496925,-61.78826945381483,-73.5731134806137
10.600000000000069,-30,-82.63161609158608,-83.82459358688526,-68.5075209837254,-74.09418292905004
10.40000000000007,-30,-79.55448966688404,-79.78035914601672,-64.58345105880248,-70.97298683002332
10.20000000000007,-30,-82.97192553378241,-84.23075475075498,-66.15256334242194,-76.34599804616974
10.000000000000071,-30,-85.61611505509754,-78.90797055494897,-66.94707551523757,-74.94540424143096
9.800000000000072,-30,-77.28775152204162,-80.6126986353569,-61.767706385423,-69.57189495747735
9.600000000000072,-30,-83.06276825417417,-81.42087109170551,-69.69041401991008,-77.3013997127159
9.400000000000073,-30,-81.30222128222744,-81.69354272962326,-67.07627845698335,-72.49497068414888
9.200000000000074,-30,-85.13939041215117,-86.56399212479336,-72.05860279866437,-76.28588377042766
9.000000000000075,-30,-78.07902017822131,-80.53696257617041,-65.14215419081145,-73.17887954394556
8.800000000000075,-30,-79.08176966527714,-79.57311192832569,-60.28761367107623,-71.13461307203343
8.600000000000076,-30,-82.5919939107867,-81.11679397362086,-67.93935759548799,-73.59743531795715
8.400000000000077,-30,-75.01579145822093,-71.57410600569035,-59.50350521521299,-63.973440693196466
8.200000000000077,-30,-76.62645406803938,-78.21833853053522,-61.25336840985394,-69.53591676730713
8.000000000000078,-30,-78.85777923888803,-78.48328778782954,-65.62276422994918,-71.71865678796641
7.800000000000079,-30,-86.9100774609361,-83.56926300436521,-68.8120221706523,-77.72196693312706
7.60000000000008,-30,-77.29171188192149,-75.9846260602059,-59.3295238572141,-68.0542059758495
7.40000000000008,-30,-84.61687272295615,-83.34356590460078,-70.78947747936601,-76.32955969886157
7.200000000000081,-30,-77.69209073892473,-76.45261201649133,-62.99843126948341,-67.35455435367878
7.000000000000082,-30,-87.16435012687798,-83.95874731301308,-67.60338642797282,-73.77616956768499
6.800000000000082,-30,-80.20413041696882,-78.03245004053997,-65.77483903047144,-72.76488023372087
6.600000000000083,-30,-80.67912588024979,-81.54141318259008,-69.38049945121405,-74.18837591649705
6.400000000000084,-30,-80.05694501197219,-79.95324394323285,-67.88799186124416,-70.51426033447156
6.2000000000000846,-30,-77.18760442297007,-79.11795763858133,-65.14734813408478,-69.59254524977318
6.000000000000085,-30,-83.7876982101047,-83.75214706734465,-69.87517722987644,-76.1398198371452
5.800000000000086,-30,-76.5255221545189,-77.52410670919066,-62.73978940676099,-68.8243748806576
5.600000000000087,-30,-75.27475136419935,-76.30751036741589,-63.61487387603685,-71.51988041468395
5.400000000000087,-30,-76.21752539126678,-79.28449628634411,-62.68258393153259,-70.4084708395624
5.200000000000088,-30,-79.05926498769763,-76.16048390715552,-63.6483537169262,-66.19556167564157
5.000000000000089,-30,-80.33852333786812,-79.47402510053898,-67.05074946942501,-72.41970079410196
4.8000000000000895,-30,-77.64659626290563,-75.81641437115091,-66.48107973481308,-70.67217861953513
4.60000000000009,-30,-76.57184234635874,-79.77600898339327,-66.52771550339781,-72.54134825379083
4.400000000000091,-30,-78.73835116397166,-78.97689719129556,-64.81475844966211,-66.65129370387601
4.200000000000092,-30,-78.83678019038227,-83.10973514532041,-67.03287784845861,-74.6926667867226
4.000000000000092,-30,-81.96096815166437,-79.2683602450135,-70.27592393668577,-74.75930047974349
3.800000000000093,-30,-75.51556130099597,-72.85741741477908,-62.94855419774284,-64.25583519445574
3.600000000000094,-30,-86.46806428622924,-83.84440997155767,-71.01828423755632,-77.14976964194511
3.4000000000000945,-30,-81.95201658432953,-82.36287605937206,-70.61866422715937,-73.57463726513694
3.200000000000095,-30,-83.79229772548737,-82.23769387354696,-67.57458413464306,-72.35531146067484
3.000000000000096,-30,-83.77244050764119,-78.25239487533855,-67.66958694722985,-69.27531879114274
2.8000000000000966,-30,-79.48243255290474,-83.99696534846947,-69.49367023497678,-72.92464053912204
2.6000000000000973,-30,-77.68145261339296,-78.2305827050615,-68.8060224636137,-69.06244901057431
2.400000000000098,-30,-79.44819339065212,-78.03193830517283,-67.6853458207341,-69.76743035175348
2.2000000000000988,-30,-79.1612154971295,-73.77959141837485,-63.51021018378465,-66.41813850807947
2.0000000000000995,-30,-85.35819427549663,-85.01121604318223,-70.81829994567786,-75.55224204078442
1.8000000000001002,-30,-78.14835141975726,-75.83603252826788,-63.71884564196892,-67.27895574525989
1.600000000000101,-30,-80.2862479246258,-76.00860052194815,-68.96641690609155,-68.35283359758708
1.4000000000001016,-30,-81.32587220655061,-82.08290709331318,-69.11501059603681,-71.32785687262172
1.2000000000001023,-30,-82.10808017946627,-81.89980680808563,-70.00549087556655,-72.04487421671374
1.000000000000103,-30,-83.98613634452178,-85.8125628184559,-75.99113030921737,-71.85714273430524
0.8000000000001037,-30,-78.82322249091975,-77.684355564028,-68.93511856823731,-70.62783668553813
0.6000000000001044,-30,-79.3513234067265,-83.24716848273629,-67.56944814632271,-72.08893319372712
0.40000000000010516,-30,-82.21004601200957,-81.14060714408973,-72.53373349751863,-69.88003137505046
0.20000000000010587,-30,-80.94046473842268,-82.90574462886352,-70.36905642040949,-68.54219771457451
1.0658141036401503e-13,-30,-84.73804634759371,-85.73804634759368,-72.2708908809621,-73.2708908809622
-0.1999999999998927,-30,-78.99050037625686,-80.025220485816,-68.62695346196776,-66.45381216780294
-0.399999999999892,-30,-85.94163381866092,-85.01107268658072,-75.68105804962156,-75.33476017208989
-0.5999999999998913,-30,-77.0725488012034,-76.17670372519358,-68.91431351219411,-66.39482846478991
-0.7999999999998906,-30,-81.02959360310668,-77.16846052999838,-70.97307472461671,-68.28035660731607
-0.9999999999998899,-30,-82.12284024740558,-80.29641377347141,-68.1674201632548,-67.30140773816711
-1.1999999999998892,-30,-77.29318121939275,-80.50145459077335,-66.43824862802076,-66.39886528687374
